code,name_french,isco88,name_english
3222,"Sage-femme, traditionnelle",3232,"Midwife, traditional"
6121,Trayeuse,9211,Milker
6121,Trayeuse,9211,Milkmaid
7531,Modiste,7433,Milliner
7233,Chantier,7233,Millwright
2655,"Mime, artiste",2455,"Mime, artist"
4411,Miméographe,4141,Mimeographer
8111,Mineur,7111,Miner
8111,"Mineur, charbon",7111,"Miner, coal"
2529,"Mineur, données",2139,"Miner, data"
8111,"Mineur, diamant",7111,"Miner, diamond"
8111,"Mineur, or",7111,"Miner, gold"
8111,"Mineur, hydraulique : extraction de placers",7111,"Miner, hydraulic: placer mining"
8111,"Mineur, surface",7111,"Miner, surface"
8111,"Mineur, souterrain",7111,"Miner, underground"
2114,Minéralogiste,2114,Mineralogist
1111,"Ministre, gouvernement",1110,"Minister, government"
2636,Ministres des cultes,2460,"Minister, religion"
2636,Missionnaire,2460,Missionary
1345,"Maîtresse, tête",1229,"Mistress, head"
2330,"Maîtresse, lycée",2320,"Mistress, high school"
2341,"Maîtresse, enseignement primaire",2331,"Mistress, primary education"
7531,"Maîtresse, garde-robe",7433,"Mistress, wardrobe"
2330,Maîtresse: enseignement secondaire,2320,Mistress: secondary education
7512,"Mélangeur, pâte à pain",7412,"Mixer, bread dough"
7512,"Mélangeur, chocolat",7412,"Mixer, chocolate"
7114,"Malaxeur, béton",7123,"Mixer, concrete"
7512,"Mélangeur, confiserie à base de farine",7412,"Mixer, flour confectionery"
7131,"Mélangeur, peinture",7141,"Mixer, paint"
7512,"Mélangeur, pâte à tarte",7412,"Mixer, pie paste"
7516,"Mélangeur, tabac à priser",7416,"Mixer, snuff"
3521,"Mixeur, son",3131,"Mixer, sound"
7512,"Mélangeur, sucrerie",7412,"Mixer, sugar confectionery"
7516,"Mélangeur, tabac",7416,"Mixer, tobacco"
5241,Mannequins et autres modèles,5210,"Model, advertising"
5241,"Modèle, artiste",5210,"Model, artist's"
5241,"Modèle, présentoir de vêtements",5210,"Model, clothing display"
5241,"Modèle, mode",5210,"Model, fashion"
7314,"Modeleur, poterie et porcelaine",7321,"Modeller, pottery and porcelain"
2651,"Modeleur, sculpture",2452,"Modeller, sculpture"
4213,Prêteurs sur gages et bailleurs de fonds,4214,Money-lender
3413,Moine,3480,Monk
7542,"Singe, poudre",7112,"Monkey, powder"
7321,Monotyper,7341,Monotyper
2636,Monseigneur,2460,Monsignor
2643,Morphologiste,2444,Morphologist
310,"Mortarman, armée",110,"Mortarman, army"
310,"Mortarwoman, armée",110,"Mortarwoman, army"
5163,Croque-mort,5143,Mortician
2636,"Mère, supérieure",2460,"Mother, superior"
8321,Motocycliste,8321,Motorcyclist
3421,Motocycliste: course,3475,Motorcyclist: racing
7314,"Mouleur, roue abrasive",7321,"Moulder, abrasive wheel"
7314,"Mouleur, brique et carrelage",7321,"Moulder, brick and tile"
7512,"Mouleur, chocolat",7412,"Moulder, chocolate"
7516,"Mouleur, cigare",7416,"Moulder, cigar"
7321,"Mouleur, électrotype",7342,"Moulder, electrotype"
7315,"Mouleur, verre",7322,"Moulder, glass"
7549,"Mouleur, lentille en verre",7322,"Moulder, glass lens"
7211,Mouleurs et noyauteurs de fonderie,7211,"Moulder, metal casting"
7549,"Mouleur, lentille optique ",7322,"Moulder, optical lens "
8143,"Mouleur, papier mâché",8253,"Moulder, papier maché"
8142,"Mouleur, plastique",8232,"Moulder, plastic"
8141,"Mouleur, caoutchouc",8231,"Moulder, rubber"
7321,"Mouleur, stéréotype",7342,"Moulder, stereotype"
7313,"Mounter, bijoux",7313,"Mounter, jewellery"
7321,"Mounter, photogravure : plaques d’impression",7343,"Mounter, photo-engraving: printing plates"
7321,"Mounter, photogravure: impression",7343,"Mounter, photogravure: printing"
7321,"Mounter, plaque: sérigraphie",7342,"Mounter, plate: screen printing"
9333,"Déménageur, meubles",9333,"Mover, furniture"
9214,"Tondeuse, pelouse",9211,"Mower, lawn"
3413,Muezzin,3480,Muezzin
2636,Mufti,2460,Mufti
2636,Mollah,2460,Mullah
2652,Musicien,2453,Musician
2652,"Musicien, instrumental",2453,"Musician, instrumental"
2652,"Musicien, boîte de nuit",3473,"Musician, night-club"
2652,"Musicien, rue",3473,"Musician, street"
2652,Musicologue,2453,Musicologist
2131,Mycologiste,2211,Mycologist
1,n,3117,n
7531,"Cloueuse, fourrure",7434,"Nailer, fur"
5311,Nounou,5131,Nanny
2230,Naturopathe,3241,Naturopath
3153,"Navigateur, vol",3143,"Navigator, flight"
3152,"Navigateur, navire",3142,"Navigator, ship"
9312,Terrassier,9312,Navvy
2212,Néonatologiste,2221,Neonatologist
2212,Néphrologue,2221,Nephrologist
2212,Neurologue,2221,Neurologist
2212,Neuropathologiste,2221,Neuropathologist
2212,Neurochirurgien,2221,Neurosurgeon
5221,Marchand de journaux,1314,Newsagent
9334,Remplissage de nuit,9333,Nightfiller
5414,Veilleur de nuit,9152,Nightwatchman
5414,Veilleuse de nuit,9152,Nightwatchwoman
8122,Nitrider,8123,Nitrider
2619,Notaire,2429,Notary
2641,Romancier,2451,Novelist
310,"Numéro, canon: armée",110,"Number, gun: army"
310,"Numéro, missile: armée",110,"Number, missile: army"
5161,Numérologue,5152,Numerologist
3413,Religieuse,3480,Nun
2221,"Infirmière, anesthésiques",2230,"Nurse, anaesthetics"
3221,"Infirmière, assistante",3231,"Nurse, assistant"
3221,"Infirmière, professionnelle associée",3231,"Nurse, associate professional"
3222,"Infirmière, professionnelle associée : maternité",3232,"Nurse, associate professional: maternity"
3222,"Infirmière, professionnelle associée : obstétrique",3232,"Nurse, associate professional: obstetrics"
2221,"Infirmière, charge",2230,"Nurse, charge"
2221,"Infirmière, clinique",2230,"Nurse, clinical"
2221,"Infirmière, consultante : clinique",2230,"Nurse, consultant: clinical"
2221,"Infirmière, district",2230,"Nurse, district"
3221,Personnel infirmier (niveau intermédiaire),3231,"Nurse, enrolled"
2221,"Infirmière, industrielle",2230,"Nurse, industrial"
2221,"Infirmière, bloc opératoire",2230,"Nurse, operating theatre"
2221,"Infirmière, orthopédie",2230,"Nurse, orthopaedic"
3221,"Infirmière, pratique",3231,"Nurse, practical"
2221,"Infirmière, professionnelle",2230,"Nurse, professional"
2221,"Infirmière, professionnelle : obstétrique",2230,"Nurse, professional: obstetrics"
2221,"Infirmière, professionnelle : santé au travail",2230,"Nurse, professional: occupational health"
2221,"Infirmière, professionnelle : pédiatrique",2230,"Nurse, professional: paediatric"
2221,"Infirmière, professionnelle : psychiatrique",2230,"Nurse, professional: psychiatric"
2221,"Infirmière, santé publique",2230,"Nurse, public health"
2221,Infirmière autorisée,2230,"Nurse, registered"
2221,Cadres infirmiers,2230,"Nurse, specialist"
3240,"Infirmière, vétérinaire",3227,"Nurse, veterinary"
5311,Nourrice,5131,Nursemaid
6113,Pépiniériste,6113,Nurseryman
6113,Pépiniériste,6113,Nurserywoman
2265,Diététiciens et spécialistes de la nutrition,3223,Nutritionist
2265,"Nutritionniste, santé publique",3223,"Nutritionist, public health"
2265,"Nutritionniste, sportive",3223,"Nutritionist, sports"
2652,Hautboïste,2453,Oboist
2212,Accoucheur,2221,Obstetrician
2114,"Océanographe, géologique",2114,"Oceanographer, geological"
2114,"Océanographe, géophysique",2114,"Oceanographer, geophysical"
2145,Oenologue,2146,Oenologist
3312,"Dirigeant, acceptation : institution financière",3419,"Officer, acceptance: financial institution"
3332,"Officier, activités : organisation de conférences ou d’événements",3439,"Officer, activities: organising conferences or events"
2132,"Agent, vulgarisation agricole ",3213,"Officer, agricultural extension "
110,"Officier, force aérienne",110,"Officer, air force"
3258,"Officier, ambulance",5132,"Officer, ambulance"
5419,"Agent, contrôle des animaux",5169,"Officer, animal control"
110,"Officier, armée",110,"Officer, army"
2411,"Agent, vérification",2411,"Officer, audit"
3312,"Dirigeant, prêts bancaires",3419,"Officer, bank lending"
3312,"Dirigeant, banque : prêts ou prêts",3419,"Officer, bank: loans or lending"
3354,Agents des services publics accordant des permis et des licences,3444,"Officer, building permit: licensing"
3354,"Agent, autorisation d’établissement : licence",3444,"Officer, business permit: licensing"
110,Officiers des forces armées,110,"Officer, cadet: armed forces"
2133,"Officier, gestion des bassins versants",2211,"Officer, catchment management"
1342,Chef de la direction clinique,1229,"Officer, chief clinical"
1213,"Dirigeant, chef de la conformité",1231,"Officer, chief compliance"
1120,"Dirigeant, chef de la direction",1210,"Officer, chief executive"
1211,"Dirigeant, chef des finances",1231,"Officer, chief financial"
1330,"Dirigeant, chef de l’information",1236,"Officer, chief information"
1120,"Dirigeant, chef de l’exploitation",1210,"Officer, chief operating"
210,"Officier, premier maître : marine",110,"Officer, chief petty: navy"
1342,"Officier, chef de la santé publique",1229,"Officer, chief public health"
1330,"Directeur, chef de la technologie",1236,"Officer, chief technology"
5419,"Officier, protection civile",5169,"Officer, civil defence"
1342,Directeur clinique : chef,1229,"Officer, clinical: chief"
2240,"Officier, clinique : paramédical",3221,"Officer, clinical: paramedical"
3512,"Agent, services informatiques : service d’assistance",3121,"Officer, computer services: helpdesk"
3512,"Agent, soutien informatique",3121,"Officer, computer support"
2522,"Agent, systèmes informatiques : système de gestion",2131,"Officer, computer systems: managing system"
2133,"Agent, conservation",2211,"Officer, conservation"
5413,"Officier, services correctionnels : gardien",5163,"Officer, corrective services: guard"
3312,"Dirigeant, crédit : banque, société de construction ou coopérative de crédit",3419,"Officer, credit: bank, building society or credit union"
4416,"Officier, équipage",4190,"Officer, crewing"
4222,"Agent, service à la clientèle : centre d’appels",4222,"Officer, customer service: call centre"
3512,"Agent, service à la clientèle : soutien informatique",3121,"Officer, customer service: computer support"
4222,"Agent, service à la clientèle : assistance annuaire",4222,"Officer, customer service: directory assistance"
3351,"Agent, douanes",3441,"Officer, customs"
3512,"Responsable, support des applications de bureau",3121,"Officer, desktop applications support"
3512,"Officier, support de bureau",3121,"Officer, desktop support"
2635,"Fonctionnaire, district: protection sociale",2446,"Officer, district: social welfare"
2133,"Agent, environnement",2211,"Officer, environmental"
2263,"Agent, santé environnementale",3222,"Officer, environmental health"
2133,"Agent, gestion de l’environnement",2211,"Officer, environmental management"
2133,"Agent, protection de l’environnement",2211,"Officer, environmental protection"
2133,"Agent, réhabilitation environnementale",2211,"Officer, environmental rehabilitation"
2133,"Agent, déchets environnementaux",2211,"Officer, environmental waste"
3352,"Agent, accise",3442,"Officer, excise"
4227,"Agent, terrain : entrevue",4190,"Officer, field: interviewing"
4227,"Agent, domaine : études de marché",4190,"Officer, field: market research"
3312,"Agent, finances : approbation, évaluation ou traitement des prêts",3419,"Officer, finance: approving, assessing or processing loans"
2132,"Officier, gestion des pêches",2211,"Officer, fisheries management"
2133,"Officier, gestion de la flore et de la faune",2211,"Officer, flora and fauna management"
110,"Officier, volant : militaire",110,"Officer, flying: military"
3512,"Agent, service d’assistance : TI",3121,"Officer, helpdesk: IT"
3312,"Agent, prêts immobiliers",3419,"Officer, home loans"
3351,"Agent, immigration",3441,"Officer, immigration"
1349,"Officier, Immigration : chef",1229,"Officer, immigration: chief"
2423,"Agent, relations industrielles",2412,"Officer, industrial relations"
2622,"Officier, information",2432,"Officer, information"
2422,"Officier, renseignement",2419,"Officer, intelligence"
3512,"Agent, internet: helpdesk",3121,"Officer, internet: helpdesk"
3512,"Officier, internet : soutien",3121,"Officer, internet: support"
3512,"Agent, soutien informatique",3121,"Officer, IT support"
3333,"Officier, emploi : placement",3423,"Officer, job: placement"
2611,"Officier, juridique",2429,"Officer, legal"
3312,"Dirigeant, services de prêt : banque, société de construction ou coopérative de crédit",3419,"Officer, lending services: bank, building society or credit union"
3354,"Agent, délivrance de permis",3444,"Officer, licensing"
3312,Responsables des prêts,3419,"Officer, loans"
4411,"Agent, prêts : bibliothèque",4141,"Officer, loans: library"
2211,"Officier, médical: général",2221,"Officer, medical: general"
2212,"Officier, médecin : spécialiste",2221,"Officer, medical: specialist"
3121,"Officier, technique minière",7111,"Officer, mining technical"
3312,"Agent, hypothèque",3419,"Officer, mortgage"
2133,"Agent, gestion des ressources naturelles",2211,"Officer, natural resource management"
2133,"Agent, ressources naturelles : écologie",2211,"Officer, natural resource: ecology"
110,Officier de marine: militaire,110,"Officer, naval: military"
3512,"Agent, soutien au réseau",3121,"Officer, network support"
1342,"Officier, soins infirmiers : directeur",2230,"Officer, nursing: principal"
2423,"Officier, orientation professionnelle",2412,"Officer, occupational guidance"
2263,"Agent, santé et sécurité au travail",3152,"Officer, occupational health and safety"
